,Wind Speed
12447,Category 1
12448,Category 1
12449,T. Depression
12450,Category 3
12451,T. Storm
12452,T. Depression
12453,Category 2
12454,T. Storm
12455,T. Storm
12456,T. Storm
12457,T. Storm
12458,T. Storm
12459,Category 3
12460,T. Storm
12461,T. Depression
12462,T. Storm
12463,T. Storm
12464,T. Storm
12465,T. Depression
12466,T. Storm
12467,T. Storm
12468,T. Depression
12469,T. Storm
12470,T. Storm
12471,T. Depression
12472,T. Storm
12473,T. Depression
12474,T. Storm
12475,Category 1
12476,T. Storm
12477,T. Storm
12478,T. Depression
12479,Category 1
12480,T. Depression
12481,T. Storm
12482,T. Depression
12483,T. Depression
12484,T. Storm
12485,T. Depression
12486,T. Depression
12487,T. Storm
12488,T. Storm
12489,T. Depression
12490,T. Storm
12491,Category 1
12492,T. Storm
12493,T. Storm
12494,T. Depression
12495,Category 1
12496,T. Storm
12497,T. Depression
12498,T. Storm
12499,T. Storm
12500,T. Depression
12501,Category 1
12502,Category 3
12503,T. Storm
12504,T. Depression
12505,T. Depression
12506,T. Storm
12507,T. Depression
12508,T. Storm
12509,T. Depression
12510,T. Storm
12511,T. Depression
12512,T. Storm
12513,T. Storm
12514,Category 2
12515,Category 1
12516,T. Storm
12517,T. Storm
12518,Category 1
12519,T. Depression
12520,T. Depression
12521,T. Depression
12522,Category 2
12523,Category 1
12524,T. Storm
12525,T. Depression
12526,T. Storm
12527,T. Storm
12528,T. Storm
12529,T. Storm
12530,T. Depression
12531,T. Depression
12532,T. Depression
12533,T. Depression
12534,Category 2
12535,Category 3
12536,T. Storm
12537,T. Depression
12538,T. Storm
12539,Category 3
12540,T. Storm
12541,T. Storm
12542,Category 1
12543,T. Depression
12544,Category 1
12545,T. Storm
12546,T. Depression
12547,T. Storm
12548,T. Depression
12549,T. Depression
12550,Category 1
12551,T. Storm
12552,Category 1
12553,T. Storm
12554,T. Depression
12555,Category 3
12556,T. Depression
12557,T. Depression
12558,T. Storm
12559,T. Depression
12560,T. Depression
12561,T. Depression
12562,T. Depression
12563,T. Storm
12564,T. Depression
12565,T. Storm
12566,Category 1
12567,T. Depression
12568,T. Depression
12569,T. Depression
12570,T. Storm
12571,T. Storm
12572,Category 3
12573,T. Storm
12574,T. Depression
12575,T. Depression
12576,T. Storm
12577,T. Storm
12578,Category 1
12579,T. Storm
12580,T. Depression
12581,Category 1
12582,T. Storm
12583,T. Storm
12584,T. Storm
12585,T. Storm
12586,T. Depression
12587,T. Storm
12588,T. Storm
12589,T. Depression
12590,T. Storm
12591,Category 2
12592,Category 1
12593,T. Storm
12594,T. Storm
12595,T. Storm
12596,T. Depression
12597,T. Depression
12598,T. Storm
12599,T. Depression
12600,Category 2
12601,T. Storm
12602,T. Depression
12603,Category 3
12604,T. Depression
12605,T. Depression
12606,T. Storm
12607,T. Storm
12608,T. Storm
12609,T. Storm
12610,T. Depression
12611,T. Depression
12612,T. Storm
12613,T. Storm
12614,T. Storm
12615,Category 1
12616,T. Depression
12617,T. Depression
12618,T. Depression
12619,T. Storm
12620,T. Depression
12621,T. Depression
12622,T. Storm
12623,T. Storm
12624,T. Depression
12625,Category 1
12626,T. Storm
12627,Category 3
12628,T. Depression
12629,Category 3
12630,T. Storm
12631,T. Depression
12632,T. Storm
12633,T. Depression
12634,T. Depression
12635,T. Depression
12636,T. Storm
12637,T. Depression
12638,T. Storm
12639,Category 3
12640,T. Storm
12641,T. Storm
12642,T. Storm
12643,T. Storm
12644,T. Depression
12645,T. Storm
12646,T. Storm
12647,Category 1
12648,T. Storm
12649,Category 2
12650,T. Depression
12651,T. Storm
12652,T. Depression
12653,T. Storm
12654,Category 1
12655,T. Storm
12656,T. Depression
12657,T. Depression
12658,T. Depression
12659,T. Storm
12660,T. Depression
12661,T. Depression
12662,T. Depression
12663,T. Storm
12664,Category 2
12665,T. Storm
12666,T. Storm
12667,T. Storm
12668,T. Storm
12669,T. Depression
12670,T. Storm
12671,T. Depression
12672,T. Storm
12673,Category 1
12674,T. Depression
12675,T. Storm
12676,T. Storm
12677,T. Depression
12678,T. Storm
12679,T. Depression
12680,T. Depression
12681,T. Depression
12682,Category 1
12683,T. Depression
12684,Category 1
12685,Category 1
12686,Category 1
12687,T. Storm
12688,T. Depression
12689,T. Storm
12690,T. Depression
12691,T. Storm
12692,T. Depression
12693,T. Storm
12694,Category 3
12695,T. Storm
12696,T. Storm
12697,T. Depression
12698,T. Storm
12699,T. Storm
12700,T. Storm
12701,Category 1
12702,T. Storm
12703,T. Storm
12704,Category 3
12705,T. Storm
12706,T. Storm
12707,T. Storm
12708,T. Depression
12709,T. Storm
12710,T. Depression
12711,Category 3
12712,T. Depression
12713,Category 1
12714,T. Storm
12715,T. Depression
12716,T. Storm
12717,T. Storm
12718,T. Storm
12719,T. Storm
12720,T. Storm
12721,T. Storm
12722,T. Storm
12723,T. Depression
12724,T. Storm
12725,T. Storm
12726,Category 1
12727,T. Depression
12728,Category 1
12729,Category 1
12730,T. Storm
12731,T. Storm
12732,T. Storm
12733,T. Storm
12734,T. Storm
12735,Category 3
12736,T. Storm
12737,T. Depression
12738,T. Storm
12739,T. Storm
12740,T. Storm
12741,T. Storm
12742,Category 3
12743,T. Storm
12744,Category 1
12745,Category 2
12746,T. Storm
12747,Category 1
12748,T. Depression
12749,T. Storm
12750,T. Storm
12751,Category 3
12752,T. Storm
12753,T. Storm
12754,Category 1
12755,Category 1
12756,T. Storm
12757,Category 1
12758,T. Storm
12759,T. Storm
12760,T. Depression
12761,T. Storm
12762,T. Depression
12763,T. Storm
12764,T. Storm
12765,T. Storm
12766,Category 1
12767,Category 1
12768,Category 1
12769,Category 1
12770,Category 1
12771,Category 1
12772,T. Depression
12773,Category 3
12774,T. Storm
12775,T. Depression
12776,Category 1
12777,T. Depression
12778,Category 1
12779,Category 1
12780,Category 1
12781,T. Depression
12782,T. Depression
12783,T. Depression
12784,T. Storm
12785,T. Depression
12786,T. Depression
12787,Category 1
12788,Category 3
12789,T. Depression
12790,T. Depression
12791,Category 1
12792,Category 1
12793,Category 3
12794,T. Storm
12795,T. Storm
12796,T. Storm
12797,T. Storm
12798,T. Storm
12799,T. Storm
12800,T. Storm
12801,T. Depression
12802,T. Depression
12803,Category 3
12804,T. Storm
12805,T. Storm
12806,Category 1
12807,Category 2
12808,T. Depression
12809,T. Storm
12810,T. Storm
12811,T. Storm
12812,T. Storm
12813,T. Depression
12814,Category 3
12815,T. Storm
12816,T. Depression
12817,T. Storm
12818,T. Storm
12819,T. Storm
12820,Category 1
12821,T. Depression
12822,T. Depression
12823,Category 3
12824,Category 1
12825,T. Storm
12826,T. Storm
12827,Category 2
12828,T. Storm
12829,T. Depression
12830,T. Depression
12831,T. Storm
12832,T. Depression
12833,T. Storm
12834,T. Storm
12835,T. Storm
12836,T. Storm
12837,T. Depression
12838,T. Storm
12839,T. Storm
12840,T. Storm
12841,T. Storm
12842,T. Storm
12843,Category 3
12844,T. Storm
12845,T. Depression
12846,T. Storm
12847,T. Storm
12848,T. Storm
12849,T. Depression
12850,T. Depression
12851,Category 3
12852,T. Depression
12853,Category 1
12854,T. Storm
12855,T. Depression
12856,T. Storm
12857,T. Storm
12858,T. Storm
12859,T. Storm
12860,T. Storm
12861,Category 3
12862,T. Storm
12863,T. Storm
12864,T. Storm
12865,T. Storm
12866,T. Depression
12867,T. Storm
12868,T. Storm
12869,T. Storm
12870,T. Storm
12871,T. Storm
12872,Category 1
12873,T. Depression
12874,T. Storm
12875,T. Storm
12876,T. Storm
12877,T. Storm
12878,T. Depression
12879,T. Storm
12880,Category 3
12881,T. Storm
12882,T. Depression
12883,T. Depression
12884,T. Storm
12885,T. Depression
12886,T. Storm
12887,T. Storm
12888,T. Storm
12889,Category 1
12890,Category 1
12891,T. Storm
12892,T. Storm
12893,Category 1
12894,T. Depression
12895,T. Storm
12896,T. Storm
12897,T. Depression
12898,T. Storm
12899,T. Depression
12900,T. Depression
12901,T. Depression
12902,T. Storm
12903,T. Storm
12904,T. Depression
12905,T. Storm
12906,T. Depression
12907,T. Storm
12908,T. Depression
12909,T. Storm
12910,T. Storm
12911,Category 2
12912,Category 1
12913,T. Storm
12914,Category 1
12915,T. Storm
12916,T. Storm
12917,T. Storm
12918,T. Depression
12919,T. Storm
12920,Category 1
12921,T. Storm
12922,Category 1
12923,Category 1
12924,Category 3
12925,T. Storm
12926,Category 1
12927,T. Depression
12928,Category 1
12929,T. Depression
12930,T. Depression
12931,T. Depression
12932,T. Depression
12933,T. Depression
12934,T. Depression
12935,T. Storm
12936,T. Storm
12937,T. Storm
12938,T. Storm
12939,T. Depression
12940,T. Storm
12941,Category 3
12942,T. Depression
12943,Category 1
12944,Category 1
12945,T. Depression
12946,T. Depression
12947,T. Depression
12948,T. Depression
12949,T. Storm
12950,T. Storm
12951,T. Storm
12952,T. Storm
12953,T. Storm
12954,T. Depression
12955,Category 3
12956,T. Depression
12957,Category 1
12958,T. Storm
12959,T. Storm
12960,T. Storm
12961,T. Depression
12962,T. Storm
12963,Category 1
12964,T. Storm
12965,T. Depression
12966,T. Storm
12967,T. Depression
12968,T. Depression
12969,T. Storm
12970,T. Storm
12971,T. Depression
12972,T. Storm
12973,T. Depression
12974,Category 2
12975,T. Depression
12976,Category 2
12977,T. Storm
12978,T. Storm
12979,Category 3
12980,Category 3
12981,T. Storm
12982,Category 1
12983,T. Storm
12984,T. Storm
12985,T. Storm
12986,Category 2
12987,T. Storm
12988,T. Storm
12989,T. Depression
12990,T. Storm
12991,T. Depression
12992,T. Storm
12993,T. Depression
12994,Category 1
12995,Category 1
12996,T. Storm
12997,T. Storm
12998,T. Storm
12999,T. Depression
13000,T. Storm
13001,T. Depression
13002,T. Depression
13003,T. Storm
13004,Category 1
13005,T. Storm
13006,T. Depression
13007,Category 3
13008,T. Depression
13009,Category 2
13010,T. Storm
13011,T. Storm
13012,T. Storm
13013,Category 3
13014,T. Depression
13015,Category 1
13016,T. Depression
13017,T. Storm
13018,Category 2
13019,T. Depression
13020,Category 3
13021,T. Storm
13022,T. Storm
13023,T. Depression
13024,T. Depression
13025,T. Storm
13026,T. Storm
13027,T. Storm
13028,T. Storm
13029,Category 1
13030,T. Storm
13031,T. Depression
13032,T. Depression
13033,Category 1
13034,T. Storm
13035,T. Depression
13036,T. Storm
13037,T. Depression
13038,T. Storm
13039,T. Storm
13040,T. Storm
13041,T. Depression
13042,Category 3
13043,Category 2
13044,T. Storm
13045,T. Storm
13046,T. Storm
13047,T. Storm
13048,T. Storm
13049,T. Storm
13050,T. Storm
13051,T. Storm
13052,Category 3
13053,T. Storm
13054,T. Storm
13055,T. Storm
13056,Category 1
13057,T. Depression
13058,T. Storm
13059,T. Storm
13060,T. Depression
13061,T. Storm
13062,T. Storm
13063,T. Storm
13064,T. Storm
13065,T. Storm
13066,T. Depression
13067,T. Storm
13068,T. Storm
13069,T. Depression
13070,T. Depression
13071,T. Depression
13072,T. Depression
13073,Category 1
13074,T. Depression
13075,T. Depression
13076,T. Depression
13077,T. Storm
13078,T. Storm
13079,T. Storm
13080,T. Storm
13081,Category 3
13082,T. Depression
13083,T. Storm
13084,Category 3
13085,Category 3
13086,T. Storm
13087,T. Depression
13088,T. Storm
13089,T. Storm
13090,T. Storm
13091,T. Storm
13092,T. Storm
13093,T. Depression
13094,T. Storm
13095,T. Depression
13096,Category 1
13097,T. Storm
13098,T. Storm
13099,Category 1
13100,T. Storm
13101,T. Depression
13102,T. Storm
13103,Category 3
13104,T. Storm
13105,Category 1
13106,T. Storm
13107,Category 1
13108,T. Depression
13109,T. Storm
13110,Category 1
13111,T. Depression
13112,Category 1
13113,T. Storm
13114,T. Storm
13115,T. Storm
13116,T. Storm
13117,T. Storm
13118,T. Storm
13119,T. Storm
13120,T. Depression
13121,Category 1
13122,T. Storm
13123,T. Storm
13124,T. Storm
13125,T. Depression
13126,T. Storm
13127,Category 1
13128,T. Storm
13129,Category 1
13130,T. Depression
13131,T. Storm
13132,T. Storm
13133,Category 1
13134,T. Depression
13135,Category 1
13136,Category 1
13137,T. Storm
13138,T. Storm
13139,T. Storm
13140,Category 1
13141,Category 3
13142,Category 1
13143,Category 1
13144,Category 3
13145,Category 3
13146,T. Depression
13147,T. Storm
13148,T. Depression
13149,Category 3
13150,T. Depression
13151,T. Storm
13152,Category 3
13153,T. Storm
13154,T. Storm
13155,T. Depression
13156,T. Storm
13157,T. Depression
13158,Category 1
13159,T. Storm
13160,T. Storm
13161,Category 3
13162,T. Depression
13163,T. Storm
13164,T. Depression
13165,T. Depression
13166,Category 3
13167,T. Depression
13168,T. Storm
13169,T. Storm
13170,Category 1
13171,T. Depression
13172,Category 1
13173,Category 2
13174,T. Storm
13175,T. Storm
13176,T. Depression
13177,T. Storm
13178,T. Depression
13179,T. Depression
13180,T. Depression
13181,Category 3
13182,T. Depression
13183,T. Storm
13184,T. Storm
13185,T. Depression
13186,T. Depression
13187,Category 1
13188,T. Storm
13189,T. Storm
13190,Category 1
13191,T. Depression
13192,T. Storm
13193,Category 3
13194,Category 3
13195,T. Storm
13196,Category 3
13197,T. Storm
13198,T. Storm
13199,T. Storm
13200,T. Depression
13201,T. Storm
13202,T. Depression
13203,T. Storm
13204,T. Depression
13205,Category 3
13206,Category 1
13207,T. Depression
13208,T. Storm
13209,T. Storm
13210,T. Storm
13211,T. Depression
13212,T. Depression
13213,T. Depression
13214,T. Depression
13215,T. Storm
13216,T. Storm
13217,T. Depression
13218,Category 3
13219,T. Depression
13220,T. Storm
13221,T. Storm
13222,Category 2
13223,T. Storm
13224,T. Storm
13225,T. Storm
13226,T. Storm
13227,T. Storm
13228,T. Depression
13229,T. Storm
13230,T. Storm
13231,T. Depression
13232,T. Depression
13233,T. Storm
13234,T. Depression
13235,T. Depression
13236,Category 3
13237,T. Storm
13238,Category 3
13239,T. Storm
13240,T. Storm
13241,T. Storm
13242,T. Depression
13243,T. Storm
13244,T. Depression
13245,T. Storm
13246,T. Storm
13247,T. Storm
13248,T. Depression
13249,T. Storm
13250,T. Storm
13251,T. Depression
13252,Category 3
13253,T. Storm
13254,T. Storm
13255,T. Depression
13256,T. Storm
13257,T. Storm
13258,Category 3
13259,T. Depression
13260,Category 1
13261,T. Storm
13262,T. Storm
13263,T. Depression
13264,Category 1
13265,T. Storm
13266,T. Storm
13267,T. Storm
13268,T. Storm
13269,T. Storm
13270,T. Storm
13271,Category 1
13272,T. Depression
13273,T. Depression
13274,T. Storm
13275,T. Storm
13276,T. Storm
13277,T. Depression
13278,Category 1
13279,Category 1
13280,Category 2
13281,T. Storm
13282,T. Storm
13283,Category 1
13284,Category 1
13285,T. Depression
13286,T. Depression
13287,T. Storm
13288,T. Storm
13289,T. Storm
13290,T. Storm
13291,Category 1
13292,T. Storm
13293,Category 1
13294,Category 1
13295,T. Storm
13296,T. Storm
13297,T. Storm
13298,T. Storm
13299,T. Storm
13300,Category 1
13301,T. Storm
13302,T. Storm
13303,Category 3
13304,T. Storm
13305,T. Storm
13306,Category 2
13307,T. Storm
13308,Category 1
13309,T. Depression
13310,T. Storm
13311,Category 3
13312,T. Storm
13313,T. Depression
13314,T. Depression
13315,T. Depression
13316,T. Storm
13317,T. Storm
13318,T. Storm
13319,T. Depression
13320,T. Storm
13321,T. Depression
13322,T. Storm
13323,T. Storm
13324,Category 3
13325,Category 3
13326,Category 2
13327,Category 1
13328,Category 3
13329,T. Depression
13330,T. Storm
13331,T. Storm
13332,T. Depression
13333,Category 1
13334,Category 3
13335,T. Storm
13336,T. Storm
13337,T. Depression
13338,T. Depression
13339,T. Depression
13340,T. Depression
13341,T. Storm
13342,T. Storm
13343,Category 3
13344,T. Depression
13345,T. Depression
13346,T. Storm
13347,T. Depression
13348,T. Storm
13349,T. Storm
13350,Category 2
13351,T. Storm
13352,T. Depression
13353,Category 1
13354,T. Depression
13355,T. Storm
13356,T. Storm
13357,T. Storm
13358,T. Storm
13359,T. Depression
13360,Category 1
13361,T. Storm
13362,Category 1
13363,T. Storm
13364,T. Storm
13365,T. Storm
13366,Category 1
13367,T. Storm
13368,T. Storm
13369,T. Storm
13370,T. Storm
13371,T. Depression
13372,T. Storm
13373,Category 1
13374,T. Storm
13375,Category 1
13376,T. Depression
13377,T. Depression
13378,T. Storm
13379,T. Depression
13380,T. Depression
13381,Category 1
13382,T. Storm
13383,T. Depression
13384,T. Storm
13385,T. Storm
13386,T. Depression
13387,Category 1
13388,T. Storm
13389,T. Storm
13390,T. Depression
13391,T. Storm
13392,T. Storm
13393,T. Storm
13394,T. Storm
13395,T. Storm
13396,T. Depression
13397,T. Depression
13398,Category 2
13399,T. Storm
13400,T. Depression
13401,T. Depression
13402,T. Storm
13403,Category 1
13404,T. Depression
13405,T. Depression
13406,T. Depression
13407,Category 1
13408,Category 1
13409,Category 1
13410,T. Storm
13411,Category 1
13412,Category 3
13413,T. Storm
13414,T. Depression
13415,T. Depression
13416,T. Storm
13417,T. Storm
13418,Category 1
13419,T. Depression
13420,T. Storm
13421,T. Storm
13422,T. Depression
13423,T. Storm
13424,T. Storm
13425,Category 1
13426,T. Depression
13427,T. Depression
13428,T. Storm
13429,T. Depression
13430,T. Storm
13431,T. Storm
13432,T. Storm
13433,T. Depression
13434,Category 2
13435,T. Storm
13436,T. Storm
13437,T. Depression
13438,Category 3
13439,T. Depression
13440,Category 1
13441,Category 3
13442,T. Storm
13443,Category 1
13444,Category 1
13445,T. Storm
13446,Category 1
13447,T. Storm
13448,T. Depression
13449,Category 1
13450,Category 1
13451,T. Storm
13452,T. Storm
13453,T. Depression
13454,T. Depression
13455,T. Depression
13456,Category 3
13457,T. Storm
13458,T. Storm
13459,T. Storm
13460,T. Storm
13461,T. Storm
13462,T. Storm
13463,T. Storm
13464,T. Storm
13465,T. Storm
13466,T. Storm
13467,T. Storm
13468,T. Depression
13469,Category 3
13470,Category 1
13471,T. Depression
13472,T. Depression
13473,T. Depression
13474,T. Depression
13475,T. Storm
13476,T. Depression
13477,T. Storm
13478,T. Storm
13479,T. Storm
13480,T. Depression
13481,T. Storm
13482,Category 3
13483,T. Storm
13484,T. Storm
13485,T. Depression
13486,T. Storm
13487,Category 3
13488,T. Depression
13489,Category 1
13490,T. Depression
13491,T. Depression
13492,Category 1
13493,T. Depression
13494,T. Storm
13495,T. Storm
13496,T. Storm
13497,Category 1
13498,T. Depression
13499,T. Storm
13500,T. Storm
13501,T. Depression
13502,T. Storm
13503,T. Storm
13504,Category 1
13505,Category 1
13506,T. Depression
13507,T. Storm
13508,Category 1
13509,T. Depression
13510,T. Storm
13511,T. Storm
13512,T. Depression
13513,T. Storm
13514,Category 2
13515,T. Storm
13516,T. Storm
